Num,MSE
3321,0.061823
3322,0.061804
3323,0.061786
3324,0.061767
3325,0.061749
3326,0.061730
3327,0.061712
3328,0.061693
3329,0.061675
3330,0.061657
3331,0.061638
3332,0.061620
3333,0.061601
3334,0.061583
3335,0.061564
3336,0.061546
3337,0.061528
3338,0.061509
3339,0.061491
3340,0.061473
3341,0.061454
3342,0.061436
3343,0.061418
3344,0.061399
3345,0.061381
3346,0.061363
3347,0.061345
3348,0.061326
3349,0.061308
3350,0.061290
3351,0.061272
3352,0.061254
3353,0.061235
3354,0.061217
3355,0.061199
3356,0.061181
3357,0.061163
3358,0.061145
3359,0.061126
3360,0.061108
3361,0.061090
3362,0.061072
3363,0.061054
3364,0.061036
3365,0.061018
3366,0.061000
3367,0.060982
3368,0.060964
3369,0.060946
3370,0.060928
3371,0.060910
3372,0.060892
3373,0.060874
3374,0.060856
3375,0.060838
3376,0.060820
3377,0.060802
3378,0.060784
3379,0.060766
3380,0.060748
3381,0.060730
3382,0.060712
3383,0.060695
3384,0.060677
3385,0.060659
3386,0.060641
3387,0.060623
3388,0.060605
3389,0.060588
3390,0.060570
3391,0.060552
3392,0.060534
3393,0.060516
3394,0.060499
3395,0.060481
3396,0.060463
3397,0.060445
3398,0.060428
3399,0.060410
3400,0.060392
3401,0.060375
3402,0.060357
3403,0.060339
3404,0.060322
3405,0.060304
3406,0.060286
3407,0.060269
3408,0.060251
3409,0.060233
3410,0.060216
3411,0.060198
3412,0.060181
3413,0.060163
3414,0.060146
3415,0.060128
3416,0.060111
3417,0.060093
3418,0.060075
3419,0.060058
3420,0.060040
3421,0.060023
3422,0.060006
3423,0.059988
3424,0.059971
3425,0.059953
3426,0.059936
3427,0.059918
3428,0.059901
3429,0.059883
3430,0.059866
3431,0.059849
3432,0.059831
3433,0.059814
3434,0.059797
3435,0.059779
3436,0.059762
3437,0.059745
3438,0.059727
3439,0.059710
3440,0.059693
3441,0.059675
3442,0.059658
3443,0.059641
3444,0.059624
3445,0.059606
3446,0.059589
3447,0.059572
3448,0.059555
3449,0.059538
3450,0.059520
3451,0.059503
3452,0.059486
3453,0.059469
3454,0.059452
3455,0.059435
3456,0.059417
3457,0.059400
3458,0.059383
3459,0.059366
3460,0.059349
3461,0.059332
3462,0.059315
3463,0.059298
3464,0.059281
3465,0.059264
3466,0.059247
3467,0.059230
3468,0.059213
3469,0.059196
3470,0.059179
3471,0.059162
3472,0.059145
3473,0.059128
3474,0.059111
3475,0.059094
3476,0.059077
3477,0.059060
3478,0.059043
3479,0.059026
3480,0.059009
3481,0.058992
3482,0.058975
3483,0.058959
3484,0.058942
3485,0.058925
3486,0.058908
3487,0.058891
3488,0.058874
3489,0.058858
3490,0.058841
3491,0.058824
3492,0.058807
3493,0.058790
3494,0.058774
3495,0.058757
3496,0.058740
3497,0.058723
3498,0.058707
3499,0.058690
3500,0.058673
3501,0.058657
3502,0.058640
3503,0.058623
3504,0.058607
3505,0.058590
3506,0.058573
3507,0.058557
3508,0.058540
3509,0.058523
3510,0.058507
3511,0.058490
3512,0.058474
3513,0.058457
3514,0.058441
3515,0.058424
3516,0.058407
3517,0.058391
3518,0.058374
3519,0.058358
3520,0.058341
3521,0.058325
3522,0.058308
3523,0.058292
3524,0.058275
3525,0.058259
3526,0.058242
3527,0.058226
3528,0.058210
3529,0.058193
3530,0.058177
3531,0.058160
3532,0.058144
3533,0.058127
3534,0.058111
3535,0.058095
3536,0.058078
3537,0.058062
3538,0.058046
3539,0.058029
3540,0.058013
3541,0.057997
3542,0.057980
3543,0.057964
3544,0.057948
3545,0.057931
3546,0.057915
3547,0.057899
3548,0.057883
3549,0.057866
3550,0.057850
3551,0.057834
3552,0.057818
3553,0.057802
3554,0.057785
3555,0.057769
3556,0.057753
3557,0.057737
3558,0.057721
3559,0.057704
3560,0.057688
3561,0.057672
3562,0.057656
3563,0.057640
3564,0.057624
3565,0.057608
3566,0.057592
3567,0.057576
3568,0.057560
3569,0.057543
3570,0.057527
3571,0.057511
3572,0.057495
3573,0.057479
3574,0.057463
3575,0.057447
3576,0.057431
3577,0.057415
3578,0.057399
3579,0.057383
3580,0.057367
3581,0.057351
3582,0.057335
3583,0.057319
3584,0.057304
3585,0.057288
3586,0.057272
3587,0.057256
3588,0.057240
3589,0.057224
3590,0.057208
3591,0.057192
3592,0.057176
3593,0.057161
3594,0.057145
3595,0.057129
3596,0.057113
3597,0.057097
3598,0.057081
3599,0.057066
3600,0.057050
3601,0.057034
3602,0.057018
3603,0.057003
3604,0.056987
3605,0.056971
3606,0.056955
3607,0.056940
3608,0.056924
3609,0.056908
3610,0.056893
3611,0.056877
3612,0.056861
3613,0.056845
3614,0.056830
3615,0.056814
3616,0.056798
3617,0.056783
3618,0.056767
3619,0.056752
3620,0.056736
3621,0.056720
3622,0.056705
3623,0.056689
3624,0.056674
3625,0.056658
3626,0.056642
3627,0.056627
3628,0.056611
3629,0.056596
3630,0.056580
3631,0.056565
3632,0.056549
3633,0.056534
3634,0.056518
3635,0.056503
3636,0.056487
3637,0.056472
3638,0.056456
3639,0.056441
3640,0.056425
3641,0.056410
3642,0.056395
3643,0.056379
3644,0.056364
3645,0.056348
3646,0.056333
3647,0.056318
3648,0.056302
3649,0.056287
3650,0.056272
3651,0.056256
3652,0.056241
3653,0.056226
3654,0.056210
3655,0.056195
3656,0.056180
3657,0.056164
3658,0.056149
3659,0.056134
3660,0.056118
3661,0.056103
3662,0.056088
3663,0.056073
3664,0.056057
3665,0.056042
3666,0.056027
3667,0.056012
3668,0.055997
3669,0.055981
3670,0.055966
3671,0.055951
3672,0.055936
3673,0.055921
3674,0.055905
3675,0.055890
3676,0.055875
3677,0.055860
3678,0.055845
3679,0.055830
3680,0.055815
3681,0.055800
3682,0.055784
3683,0.055769
3684,0.055754
3685,0.055739
3686,0.055724
3687,0.055709
3688,0.055694
3689,0.055679
3690,0.055664
3691,0.055649
3692,0.055634
3693,0.055619
3694,0.055604
3695,0.055589
3696,0.055574
3697,0.055559
3698,0.055544
3699,0.055529
3700,0.055514
3701,0.055499
3702,0.055484
3703,0.055469
3704,0.055454
3705,0.055440
3706,0.055425
3707,0.055410
3708,0.055395
3709,0.055380
3710,0.055365
3711,0.055350
3712,0.055335
3713,0.055321
3714,0.055306
3715,0.055291
3716,0.055276
3717,0.055261
3718,0.055247
3719,0.055232
3720,0.055217
3721,0.055202
3722,0.055187
3723,0.055173
3724,0.055158
3725,0.055143
3726,0.055128
3727,0.055114
3728,0.055099
3729,0.055084
3730,0.055070
3731,0.055055
3732,0.055040
3733,0.055025
3734,0.055011
3735,0.054996
3736,0.054981
3737,0.054967
3738,0.054952
3739,0.054938
3740,0.054923
3741,0.054908
3742,0.054894
3743,0.054879
3744,0.054864
3745,0.054850
3746,0.054835
3747,0.054821
3748,0.054806
3749,0.054792
3750,0.054777
3751,0.054763
3752,0.054748
3753,0.054733
3754,0.054719
3755,0.054704
3756,0.054690
3757,0.054675
3758,0.054661
3759,0.054646
3760,0.054632
3761,0.054617
3762,0.054603
3763,0.054589
3764,0.054574
3765,0.054560
3766,0.054545
3767,0.054531
3768,0.054516
3769,0.054502
3770,0.054488
3771,0.054473
3772,0.054459
3773,0.054444
3774,0.054430
3775,0.054416
3776,0.054401
3777,0.054387
3778,0.054373
3779,0.054358
3780,0.054344
3781,0.054330
3782,0.054315
3783,0.054301
3784,0.054287
3785,0.054273
3786,0.054258
3787,0.054244
3788,0.054230
3789,0.054215
3790,0.054201
3791,0.054187
3792,0.054173
3793,0.054158
3794,0.054144
3795,0.054130
3796,0.054116
3797,0.054102
3798,0.054087
3799,0.054073
3800,0.054059
3801,0.054045
3802,0.054031
3803,0.054017
3804,0.054002
3805,0.053988
3806,0.053974
3807,0.053960
3808,0.053946
3809,0.053932
3810,0.053918
3811,0.053904
3812,0.053890
3813,0.053876
3814,0.053861
3815,0.053847
3816,0.053833
3817,0.053819
3818,0.053805
3819,0.053791
3820,0.053777
3821,0.053763
3822,0.053749
3823,0.053735
3824,0.053721
3825,0.053707
3826,0.053693
3827,0.053679
3828,0.053665
3829,0.053651
3830,0.053637
3831,0.053623
3832,0.053609
3833,0.053595
3834,0.053582
3835,0.053568
3836,0.053554
3837,0.053540
3838,0.053526
3839,0.053512
3840,0.053498
3841,0.053484
3842,0.053470
3843,0.053456
3844,0.053443
3845,0.053429
3846,0.053415
3847,0.053401
3848,0.053387
3849,0.053373
3850,0.053360
3851,0.053346
3852,0.053332
3853,0.053318
3854,0.053304
3855,0.053291
3856,0.053277
3857,0.053263
3858,0.053249
3859,0.053236
3860,0.053222
3861,0.053208
3862,0.053194
3863,0.053181
3864,0.053167
3865,0.053153
3866,0.053140
3867,0.053126
3868,0.053112
3869,0.053098
3870,0.053085
3871,0.053071
3872,0.053057
3873,0.053044
3874,0.053030
3875,0.053017
3876,0.053003
3877,0.052989
3878,0.052976
3879,0.052962
3880,0.052948
3881,0.052935
3882,0.052921
3883,0.052908
3884,0.052894
3885,0.052881
3886,0.052867
3887,0.052853
3888,0.052840
3889,0.052826
3890,0.052813
3891,0.052799
3892,0.052786
3893,0.052772
3894,0.052759
3895,0.052745
3896,0.052732
3897,0.052718
3898,0.052705
3899,0.052691
3900,0.052678
3901,0.052664
3902,0.052651
3903,0.052637
3904,0.052624
3905,0.052611
3906,0.052597
3907,0.052584
3908,0.052570
3909,0.052557
3910,0.052544
3911,0.052530
3912,0.052517
3913,0.052503
3914,0.052490
3915,0.052477
3916,0.052463
3917,0.052450
3918,0.052437
3919,0.052423
3920,0.052410
3921,0.052397
3922,0.052383
3923,0.052370
3924,0.052357
3925,0.052343
3926,0.052330
3927,0.052317
3928,0.052304
3929,0.052290
3930,0.052277
3931,0.052264
3932,0.052251
3933,0.052237
3934,0.052224
3935,0.052211
3936,0.052198
3937,0.052184
3938,0.052171
3939,0.052158
3940,0.052145
3941,0.052132
3942,0.052119
3943,0.052105
3944,0.052092
3945,0.052079
3946,0.052066
3947,0.052053
3948,0.052040
3949,0.052026
3950,0.052013
3951,0.052000
3952,0.051987
3953,0.051974
3954,0.051961
3955,0.051948
3956,0.051935
3957,0.051922
3958,0.051909
3959,0.051896
3960,0.051882
3961,0.051869
3962,0.051856
3963,0.051843
3964,0.051830
3965,0.051817
3966,0.051804
3967,0.051791
3968,0.051778
3969,0.051765
3970,0.051752
3971,0.051739
3972,0.051726
3973,0.051713
3974,0.051700
3975,0.051687
3976,0.051674
3977,0.051661
3978,0.051649
3979,0.051636
3980,0.051623
3981,0.051610
3982,0.051597
3983,0.051584
3984,0.051571
3985,0.051558
3986,0.051545
3987,0.051532
3988,0.051519
3989,0.051507
3990,0.051494
3991,0.051481
3992,0.051468
3993,0.051455
3994,0.051442
3995,0.051430
3996,0.051417
3997,0.051404
3998,0.051391
3999,0.051378
4000,0.051365
4001,0.051353
4002,0.051340
4003,0.051327
4004,0.051314
4005,0.051302
4006,0.051289
4007,0.051276
4008,0.051263
4009,0.051251
4010,0.051238
4011,0.051225
4012,0.051212
4013,0.051200
4014,0.051187
4015,0.051174
4016,0.051162
4017,0.051149
4018,0.051136
4019,0.051123
4020,0.051111
4021,0.051098
4022,0.051086
4023,0.051073
4024,0.051060
4025,0.051048
4026,0.051035
4027,0.051022
4028,0.051010
4029,0.050997
4030,0.050984
4031,0.050972
4032,0.050959
4033,0.050947
4034,0.050934
4035,0.050922
4036,0.050909
4037,0.050896
4038,0.050884
4039,0.050871
4040,0.050859
4041,0.050846
4042,0.050834
4043,0.050821
4044,0.050809
4045,0.050796
4046,0.050784
4047,0.050771
4048,0.050759
4049,0.050746
4050,0.050734
4051,0.050721
4052,0.050709
4053,0.050696
4054,0.050684
4055,0.050671
4056,0.050659
4057,0.050646
4058,0.050634
4059,0.050622
4060,0.050609
4061,0.050597
4062,0.050584
4063,0.050572
4064,0.050559
4065,0.050547
4066,0.050535
4067,0.050522
4068,0.050510
4069,0.050498
4070,0.050485
4071,0.050473
4072,0.050460
4073,0.050448
4074,0.050436
4075,0.050423
4076,0.050411
4077,0.050399
4078,0.050386
4079,0.050374
4080,0.050362
4081,0.050350
4082,0.050337
4083,0.050325
4084,0.050313
4085,0.050300
4086,0.050288
4087,0.050276
4088,0.050264
4089,0.050251
4090,0.050239
4091,0.050227
4092,0.050215
4093,0.050203
4094,0.050190
4095,0.050178
4096,0.050166
4097,0.050154
4098,0.050141
4099,0.050129
4100,0.050117
4101,0.050105
4102,0.050093
4103,0.050081
4104,0.050068
4105,0.050056
4106,0.050044
4107,0.050032
4108,0.050020
4109,0.050008
4110,0.049996
4111,0.049984
4112,0.049971
4113,0.049959
4114,0.049947
4115,0.049935
4116,0.049923
4117,0.049911
4118,0.049899
4119,0.049887
4120,0.049875
4121,0.049863
4122,0.049851
4123,0.049839
4124,0.049827
4125,0.049814
4126,0.049802
4127,0.049790
4128,0.049778
4129,0.049766
4130,0.049754
4131,0.049742
4132,0.049730
4133,0.049718
4134,0.049706
4135,0.049694
4136,0.049682
4137,0.049671
4138,0.049659
4139,0.049647
4140,0.049635
4141,0.049623
4142,0.049611
4143,0.049599
4144,0.049587
4145,0.049575
4146,0.049563
4147,0.049551
4148,0.049539
4149,0.049527
4150,0.049515
4151,0.049504
4152,0.049492
4153,0.049480
4154,0.049468
4155,0.049456
4156,0.049444
4157,0.049432
4158,0.049421
4159,0.049409
4160,0.049397
4161,0.049385
4162,0.049373
4163,0.049361
4164,0.049350
4165,0.049338
4166,0.049326
4167,0.049314
4168,0.049302
4169,0.049291
4170,0.049279
4171,0.049267
4172,0.049255
4173,0.049244
4174,0.049232
4175,0.049220
4176,0.049208
4177,0.049197
4178,0.049185
4179,0.049173
4180,0.049161
4181,0.049150
4182,0.049138
4183,0.049126
4184,0.049114
4185,0.049103
4186,0.049091
4187,0.049079
4188,0.049068
4189,0.049056
4190,0.049044
4191,0.049033
4192,0.049021
4193,0.049009
4194,0.048998
4195,0.048986
4196,0.048975
4197,0.048963
4198,0.048951
4199,0.048940
4200,0.048928
4201,0.048916
4202,0.048905
4203,0.048893
4204,0.048882
4205,0.048870
4206,0.048858
4207,0.048847
4208,0.048835
4209,0.048824
4210,0.048812
4211,0.048801
4212,0.048789
4213,0.048778
4214,0.048766
4215,0.048755
4216,0.048743
4217,0.048731
4218,0.048720
4219,0.048708
4220,0.048697
4221,0.048685
4222,0.048674
4223,0.048662
4224,0.048651
4225,0.048640
4226,0.048628
4227,0.048617
4228,0.048605
4229,0.048594
4230,0.048582
4231,0.048571
4232,0.048559
4233,0.048548
4234,0.048536
4235,0.048525
4236,0.048514
4237,0.048502
4238,0.048491
4239,0.048479
4240,0.048468
4241,0.048457
4242,0.048445
4243,0.048434
4244,0.048423
4245,0.048411
4246,0.048400
4247,0.048388
4248,0.048377
4249,0.048366
4250,0.048354
4251,0.048343
4252,0.048332
4253,0.048320
4254,0.048309
4255,0.048298
4256,0.048286
4257,0.048275
4258,0.048264
4259,0.048253
4260,0.048241
4261,0.048230
4262,0.048219
4263,0.048207
4264,0.048196
4265,0.048185
4266,0.048174
4267,0.048162
4268,0.048151
4269,0.048140
4270,0.048129
4271,0.048117
4272,0.048106
4273,0.048095
4274,0.048084
4275,0.048073
4276,0.048061
4277,0.048050
4278,0.048039
4279,0.048028
4280,0.048017
4281,0.048005
4282,0.047994
4283,0.047983
4284,0.047972
4285,0.047961
4286,0.047950
4287,0.047939
4288,0.047927
4289,0.047916
4290,0.047905
4291,0.047894
4292,0.047883
4293,0.047872
4294,0.047861
4295,0.047850
4296,0.047838
4297,0.047827
4298,0.047816
4299,0.047805
4300,0.047794
4301,0.047783
4302,0.047772
4303,0.047761
4304,0.047750
4305,0.047739
4306,0.047728
4307,0.047717
4308,0.047706
4309,0.047695
4310,0.047684
4311,0.047673
4312,0.047662
4313,0.047651
4314,0.047640
4315,0.047629
4316,0.047618
4317,0.047607
4318,0.047596
4319,0.047585
4320,0.047574
4321,0.047563
4322,0.047552
4323,0.047541
4324,0.047530
4325,0.047519
4326,0.047508
4327,0.047497
4328,0.047486
4329,0.047475
4330,0.047464
4331,0.047453
4332,0.047442
4333,0.047431
4334,0.047420
4335,0.047410
4336,0.047399
4337,0.047388
4338,0.047377
4339,0.047366
4340,0.047355
4341,0.047344
4342,0.047333
4343,0.047323
4344,0.047312
4345,0.047301
4346,0.047290
4347,0.047279
4348,0.047268
4349,0.047257
4350,0.047247
4351,0.047236
4352,0.047225
4353,0.047214
4354,0.047203
4355,0.047193
4356,0.047182
4357,0.047171
4358,0.047160
4359,0.047149
4360,0.047139
4361,0.047128
4362,0.047117
4363,0.047106
4364,0.047096
4365,0.047085
4366,0.047074
4367,0.047063
4368,0.047053
4369,0.047042
4370,0.047031
4371,0.047020
4372,0.047010
4373,0.046999
4374,0.046988
4375,0.046978
4376,0.046967
4377,0.046956
4378,0.046946
4379,0.046935
4380,0.046924
4381,0.046914
4382,0.046903
4383,0.046892
4384,0.046882
4385,0.046871
4386,0.046860
4387,0.046850
4388,0.046839
4389,0.046828
4390,0.046818
4391,0.046807
4392,0.046796
4393,0.046786
4394,0.046775
4395,0.046765
4396,0.046754
4397,0.046743
4398,0.046733
4399,0.046722
4400,0.046712
4401,0.046701
4402,0.046691
4403,0.046680
4404,0.046669
4405,0.046659
4406,0.046648
4407,0.046638
4408,0.046627
4409,0.046617
4410,0.046606
4411,0.046596
4412,0.046585
4413,0.046575
4414,0.046564
4415,0.046554
4416,0.046543
4417,0.046533
4418,0.046522
4419,0.046512
4420,0.046501
4421,0.046491
4422,0.046480
4423,0.046470
4424,0.046459
4425,0.046449
4426,0.046438
4427,0.046428
4428,0.046417
4429,0.046407
4430,0.046396
4431,0.046386
4432,0.046376
4433,0.046365
4434,0.046355
4435,0.046344
4436,0.046334
4437,0.046324
4438,0.046313
4439,0.046303
4440,0.046292
4441,0.046282
4442,0.046272
4443,0.046261
4444,0.046251
4445,0.046240
4446,0.046230
4447,0.046220
4448,0.046209
4449,0.046199
4450,0.046189
4451,0.046178
4452,0.046168
4453,0.046158
4454,0.046147
4455,0.046137
4456,0.046127
4457,0.046116
4458,0.046106
4459,0.046096
4460,0.046086
4461,0.046075
4462,0.046065
4463,0.046055
4464,0.046044
4465,0.046034
4466,0.046024
4467,0.046014
4468,0.046003
4469,0.045993
4470,0.045983
4471,0.045973
4472,0.045962
4473,0.045952
4474,0.045942
4475,0.045932
4476,0.045921
4477,0.045911
4478,0.045901
4479,0.045891
4480,0.045881
4481,0.045870
4482,0.045860
4483,0.045850
4484,0.045840
4485,0.045830
4486,0.045819
4487,0.045809
4488,0.045799
4489,0.045789
4490,0.045779
4491,0.045768
4492,0.045758
4493,0.045748
4494,0.045738
4495,0.045728
4496,0.045718
4497,0.045708
4498,0.045697
4499,0.045687
4500,0.045677
4501,0.045667
4502,0.045657
4503,0.045647
4504,0.045637
4505,0.045627
4506,0.045617
4507,0.045607
4508,0.045596
4509,0.045586
4510,0.045576
4511,0.045566
4512,0.045556
4513,0.045546
4514,0.045536
4515,0.045526
4516,0.045516
4517,0.045506
4518,0.045496
4519,0.045486
4520,0.045476
4521,0.045466
4522,0.045456
4523,0.045446
4524,0.045436
4525,0.045426
4526,0.045416
4527,0.045406
4528,0.045396
4529,0.045386
4530,0.045376
4531,0.045366
4532,0.045356
4533,0.045346
4534,0.045336
4535,0.045326
4536,0.045316
4537,0.045306
4538,0.045296
4539,0.045286
4540,0.045276
4541,0.045266
4542,0.045256
4543,0.045246
4544,0.045236
4545,0.045226
4546,0.045216
4547,0.045207
4548,0.045197
4549,0.045187
4550,0.045177
4551,0.045167
4552,0.045157
4553,0.045147
4554,0.045137
4555,0.045127
4556,0.045117
4557,0.045108
4558,0.045098
4559,0.045088
4560,0.045078
4561,0.045068
4562,0.045058
4563,0.045048
4564,0.045039
4565,0.045029
4566,0.045019
4567,0.045009
4568,0.044999
4569,0.044990
4570,0.044980
4571,0.044970
4572,0.044960
4573,0.044950
4574,0.044940
4575,0.044931
4576,0.044921
4577,0.044911
4578,0.044901
4579,0.044892
4580,0.044882
4581,0.044872
4582,0.044862
4583,0.044852
4584,0.044843
4585,0.044833
4586,0.044823
4587,0.044813
4588,0.044804
4589,0.044794
4590,0.044784
4591,0.044775
4592,0.044765
4593,0.044755
4594,0.044745
4595,0.044736
4596,0.044726
4597,0.044716
4598,0.044707
4599,0.044697
4600,0.044687
4601,0.044678
4602,0.044668
4603,0.044658
4604,0.044649
4605,0.044639
4606,0.044629
4607,0.044620
4608,0.044610
4609,0.044600
4610,0.044591
4611,0.044581
4612,0.044571
4613,0.044562
4614,0.044552
4615,0.044542
4616,0.044533
4617,0.044523
4618,0.044514
4619,0.044504
4620,0.044494
4621,0.044485
4622,0.044475
4623,0.044466
4624,0.044456
4625,0.044446
4626,0.044437
4627,0.044427
4628,0.044418
4629,0.044408
4630,0.044399
4631,0.044389
4632,0.044379
4633,0.044370
4634,0.044360
4635,0.044351
4636,0.044341
4637,0.044332
4638,0.044322
4639,0.044313
4640,0.044303
4641,0.044294
4642,0.044284
4643,0.044275
4644,0.044265
4645,0.044256
4646,0.044246
4647,0.044237
4648,0.044227
4649,0.044218
4650,0.044208
4651,0.044199
4652,0.044189
4653,0.044180
4654,0.044170
4655,0.044161
4656,0.044151
4657,0.044142
4658,0.044133
4659,0.044123
4660,0.044114
4661,0.044104
4662,0.044095
4663,0.044085
4664,0.044076
4665,0.044066
4666,0.044057
4667,0.044048
4668,0.044038
4669,0.044029
4670,0.044019
4671,0.044010
4672,0.044001
4673,0.043991
4674,0.043982
4675,0.043973
4676,0.043963
4677,0.043954
4678,0.043944
4679,0.043935
4680,0.043926
4681,0.043916
4682,0.043907
4683,0.043898
4684,0.043888
4685,0.043879
4686,0.043870
4687,0.043860
4688,0.043851
4689,0.043842
4690,0.043832
4691,0.043823
4692,0.043814
4693,0.043804
4694,0.043795
4695,0.043786
4696,0.043777
4697,0.043767
4698,0.043758
4699,0.043749
4700,0.043739
4701,0.043730
4702,0.043721
4703,0.043712
4704,0.043702
4705,0.043693
4706,0.043684
4707,0.043675
4708,0.043665
4709,0.043656
4710,0.043647
4711,0.043638
4712,0.043628
4713,0.043619
4714,0.043610
4715,0.043601
4716,0.043591
4717,0.043582
4718,0.043573
4719,0.043564
4720,0.043555
4721,0.043545
4722,0.043536
4723,0.043527
4724,0.043518
4725,0.043509
4726,0.043499
4727,0.043490
4728,0.043481
4729,0.043472
4730,0.043463
4731,0.043454
4732,0.043445
4733,0.043435
4734,0.043426
4735,0.043417
4736,0.043408
4737,0.043399
4738,0.043390
4739,0.043381
4740,0.043371
4741,0.043362
4742,0.043353
4743,0.043344
4744,0.043335
4745,0.043326
4746,0.043317
4747,0.043308
4748,0.043299
4749,0.043289
4750,0.043280
4751,0.043271
4752,0.043262
4753,0.043253
4754,0.043244
4755,0.043235
4756,0.043226
4757,0.043217
4758,0.043208
4759,0.043199
4760,0.043190
4761,0.043181
4762,0.043172
4763,0.043163
4764,0.043154
4765,0.043145
4766,0.043136
4767,0.043127
4768,0.043118
4769,0.043109
4770,0.043100
4771,0.043090
4772,0.043081
4773,0.043072
4774,0.043064
4775,0.043055
4776,0.043046
4777,0.043037
4778,0.043028
4779,0.043019
4780,0.043010
4781,0.043001
4782,0.042992
4783,0.042983
4784,0.042974
4785,0.042965
4786,0.042956
4787,0.042947
4788,0.042938
4789,0.042929
4790,0.042920
4791,0.042911
4792,0.042902
4793,0.042893
4794,0.042884
4795,0.042876
4796,0.042867
4797,0.042858
4798,0.042849
4799,0.042840
4800,0.042831
4801,0.042822
4802,0.042813
4803,0.042804
4804,0.042795
4805,0.042787
4806,0.042778
4807,0.042769
4808,0.042760
4809,0.042751
4810,0.042742
4811,0.042733
4812,0.042725
4813,0.042716
4814,0.042707
4815,0.042698
4816,0.042689
4817,0.042680
4818,0.042671
4819,0.042663
4820,0.042654
4821,0.042645
4822,0.042636
4823,0.042627
4824,0.042619
4825,0.042610
4826,0.042601
4827,0.042592
4828,0.042583
4829,0.042575
4830,0.042566
4831,0.042557
4832,0.042548
4833,0.042539
4834,0.042531
4835,0.042522
4836,0.042513
4837,0.042504
4838,0.042496
4839,0.042487
4840,0.042478
4841,0.042469
4842,0.042461
4843,0.042452
4844,0.042443
4845,0.042434
4846,0.042426
4847,0.042417
4848,0.042408
4849,0.042400
4850,0.042391
4851,0.042382
4852,0.042373
4853,0.042365
4854,0.042356
4855,0.042347
4856,0.042339
4857,0.042330
4858,0.042321
4859,0.042313
4860,0.042304
4861,0.042295
4862,0.042287
4863,0.042278
4864,0.042269
4865,0.042261
4866,0.042252
4867,0.042243
4868,0.042235
4869,0.042226
4870,0.042217
4871,0.042209
4872,0.042200
4873,0.042191
4874,0.042183
4875,0.042174
4876,0.042166
4877,0.042157
4878,0.042148
4879,0.042140
4880,0.042131
4881,0.042122
4882,0.042114
4883,0.042105
4884,0.042097
4885,0.042088
4886,0.042080
4887,0.042071
4888,0.042062
4889,0.042054
4890,0.042045
4891,0.042037
4892,0.042028
4893,0.042020
4894,0.042011
4895,0.042002
4896,0.041994
4897,0.041985
4898,0.041977
4899,0.041968
4900,0.041960
4901,0.041951
4902,0.041943
4903,0.041934
4904,0.041926
4905,0.041917
4906,0.041909
4907,0.041900
4908,0.041892
4909,0.041883
4910,0.041875
4911,0.041866
4912,0.041858
4913,0.041849
4914,0.041841
4915,0.041832
4916,0.041824
4917,0.041815
4918,0.041807
4919,0.041798
4920,0.041790
4921,0.041781
4922,0.041773
4923,0.041764
4924,0.041756
4925,0.041747
4926,0.041739
4927,0.041731
4928,0.041722
4929,0.041714
4930,0.041705
4931,0.041697
4932,0.041688
4933,0.041680
4934,0.041671
4935,0.041663
4936,0.041655
4937,0.041646
4938,0.041638
4939,0.041629
4940,0.041621
4941,0.041613
4942,0.041604
4943,0.041596
4944,0.041587
4945,0.041579
4946,0.041571
4947,0.041562
4948,0.041554
4949,0.041546
4950,0.041537
4951,0.041529
4952,0.041521
4953,0.041512
4954,0.041504
4955,0.041495
4956,0.041487
4957,0.041479
4958,0.041470
4959,0.041462
4960,0.041454
4961,0.041445
4962,0.041437
4963,0.041429
4964,0.041420
4965,0.041412
4966,0.041404
4967,0.041396
4968,0.041387
4969,0.041379
4970,0.041371
4971,0.041362
4972,0.041354
4973,0.041346
4974,0.041337
4975,0.041329
4976,0.041321
4977,0.041313
4978,0.041304
4979,0.041296
4980,0.041288
4981,0.041280
4982,0.041271
4983,0.041263
4984,0.041255
4985,0.041247
4986,0.041238
4987,0.041230
4988,0.041222
4989,0.041214
4990,0.041205
4991,0.041197
4992,0.041189
4993,0.041181
4994,0.041172
4995,0.041164
4996,0.041156
4997,0.041148
4998,0.041140
4999,0.041131
5000,0.041123
5001,0.041115
5002,0.041107
5003,0.041099
5004,0.041090
5005,0.041082
5006,0.041074
5007,0.041066
5008,0.041058
5009,0.041050
5010,0.041041
5011,0.041033
5012,0.041025
5013,0.041017
5014,0.041009
5015,0.041001
5016,0.040993
5017,0.040984
5018,0.040976
5019,0.040968
5020,0.040960
5021,0.040952
5022,0.040944
5023,0.040936
5024,0.040927
5025,0.040919
5026,0.040911
5027,0.040903
5028,0.040895
5029,0.040887
5030,0.040879
5031,0.040871
5032,0.040863
5033,0.040855
5034,0.040846
5035,0.040838
5036,0.040830
5037,0.040822
5038,0.040814
5039,0.040806
5040,0.040798
5041,0.040790
5042,0.040782
5043,0.040774
5044,0.040766
5045,0.040758
5046,0.040750
5047,0.040742
5048,0.040734
5049,0.040725
5050,0.040717
5051,0.040709
5052,0.040701
5053,0.040693
5054,0.040685
5055,0.040677
5056,0.040669
5057,0.040661
5058,0.040653
5059,0.040645
5060,0.040637
5061,0.040629
5062,0.040621
5063,0.040613
5064,0.040605
5065,0.040597
5066,0.040589
5067,0.040581
5068,0.040573
5069,0.040565
